Phylum,Class,Order,Family,Genus,S1,S2,S3,S4,S5,S6,MOsof,MOtun,MOexo,MOcru,MOcus,MOsta,L1,L2,L3,L4,EDasx,EDsxpl,EDsxbe,EDsxbr,LDpk,LDlc,LDdi,LHtub,LHbur,LHfre,LHcre,LHepi,LHatt,Sd0,Sd1,Sd2,Sd3,Fspf,Fsdf,Fssf,Fsca,Fprd,Fpar,M1,M4,M3,M2,Rdif,Rsrf,Rup,Rdow,Rno
Annelida,Clitellata,Enchytraeida,Enchytraeidae,Grania,1,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,1,1,1,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0
Annelida,Clitellata,Haplotaxida,Naididae,Tubificoides,1,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0
Annelida,Polychaeta,Amphinomida,Amphinomidae,Linopherus,1,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,3,1,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,3,0,0,1,1,1,1,1,0,0,0
Annelida,Polychaeta,Amphinomida,Amphinomidae,Paramphinome,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,3,1,0,1,0,0,3,0,0,0,1,3,0,0,0,0,0,3,3,0,0,1,3,3,3,1,0,0,0
Annelida,Polychaeta,Amphinomida,Amphinomidae,Pareurythoe,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,3,0,0,3,1,0,1,0,0,3,3,0,0,3,1,0,0,0,0,0,3,3,0,0,1,3,1,1,1,0,0,0
Annelida,Polychaeta,Amphinomida,Amphinomidae,,0,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,3,0,0,3,1,0,1,0,0,3,1,0,0,1,1,0,0,0,0,0,3,3,0,0,1,1,1,1,1,0,0,0
Annelida,Polychaeta,Amphinomida,Euphrosinidae,Euphrosine,1,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,3,1,1,0,2,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0
Annelida,Polychaeta,Echiuroidea,Bonelliidae,Maxmuelleria,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0
Annelida,Polychaeta,Echiuroidea,Echiuridae,Echiurus,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,1,0,3,0
Annelida,Polychaeta,Eunicida,Dorvilleidae,Dorvillea,0,0,1,1,1,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,1,1,0,1,0,3,3,3,0,3,0,0,0,0,0,0,2,2,0,0,0,1,1,0,1,0,0,0
Annelida,Polychaeta,Eunicida,Dorvilleidae,Ophryotrocha,3,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,3,0,0,0,1,1,0,0,0,2,0,1,0,0,0,0,1,1,1,1,0,0,0
Annelida,Polychaeta,Eunicida,Dorvilleidae,Parougia,3,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,3,2,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,3,3,0,0,0,1,1,1,1,0,0,0
Annelida,Polychaeta,Eunicida,Dorvilleidae,Protodorvillea,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,1,0,3,3,3,0,3,2,0,0,0,0,0,2,3,0,0,0,1,3,3,1,0,0,0
Annelida,Polychaeta,Eunicida,Dorvilleidae,Schistomeringos,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,3,0,0,0,3,3,3,0,1,1,0,0,0,2,0,1,1,0,0,0,1,1,1,1,0,0,0
Annelida,Polychaeta,Eunicida,Dorvilleidae,,1,1,1,1,1,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,3,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0
Annelida,Polychaeta,Eunicida,Eunicidae,Eunice,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,1,3,3,3,0,0,1,1,1,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0
Annelida,Polychaeta,Eunicida,Eunicidae,Lysidice,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,3,3,3,0,0,1,1,1,0,2,0,1,0,0,0,0,1,1,1,0,0,0,0
Annelida,Polychaeta,Eunicida,Eunicidae,Marphysa,0,0,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,0,3,3,0,3,0,3,1,3,3,3,0,1,1,1,1,0,2,0,1,1,0,0,0,1,1,1,0,0,0,0
Annelida,Polychaeta,Eunicida,Eunicidae,,0,0,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,3,3,3,0,1,1,1,1,0,2,0,1,1,0,0,0,1,1,1,0,0,0,0
Annelida,Polychaeta,Eunicida,Lumbrineridae,Abyssoninoe,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,3,0,0,0,0,0,2,2,0,0,0,2,2,0,0,0,0,3,3,0,0,0,0
Annelida,Polychaeta,Eunicida,Lumbrineridae,Hilbigneris,0,0,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,3,1,1,0,0,1,1,1,0,1,1,2,2,0,0,0,0,1,1,1,0,0,0
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrinerides,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,1,0,1,3,0,0,0,0,1,1,1,0,0,1,2,2,0,0,0,0,1,2,0,0,0,0
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineriopsis,0,3,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,3,0,1,3,0,3,0,0,1,1,1,0,0,1,2,2,0,0,0,0,1,2,0,0,0,0
Annelida,Polychaeta,Eunicida,Lumbrineridae,Lumbrineris,0,0,1,1,1,0,3,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,3,0,1,3,3,3,0,1,3,1,3,0,1,1,2,2,0,0,0,0,3,3,0,0,0,0
Annelida,Polychaeta,Eunicida,Lumbrineridae,Scoletoma,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,0,0,3,0,0,3,0,0,1,3,0,3,0,0,1,1,1,0,0,0,2,2,0,0,0,0,1,2,0,0,0,0
Annelida,Polychaeta,Eunicida,Lumbrineridae,,0,1,1,1,1,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,3,1,1,0,1,1,1,1,0,1,1,2,2,0,0,0,0,1,1,0,0,0,0
Annelida,Polychaeta,Eunicida,Oenonidae,Arabella,0,0,0,0,0,3,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,3,3,3,0,1,1,1,3,0,0,0,2,2,0,0,0,0,3,3,0,0,0,0
Annelida,Polychaeta,Eunicida,Oenonidae,Drilonereis,0,0,0,3,1,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,3,0,3,0,2,1,1,1,0,1,0,2,2,3,0,0,0,3,3,0,0,0,0
Annelida,Polychaeta,Eunicida,Oenonidae,Notocirrus,0,0,0,1,1,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,1,2,0,0,0,0
Annelida,Polychaeta,Eunicida,Oenonidae,,0,0,1,1,1,1,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,3,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,2,0,0,0,0
Annelida,Polychaeta,Eunicida,Onuphidae,Aponuphis,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,3,0,0,0,0,0,1,1,0,0,0,2,0,2,2,0,0,0,1,1,0,1,0,0,0
Annelida,Polychaeta,Eunicida,Onuphidae,Hyalinoecia,0,0,0,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,3,0,0,0,0,2,0,2,3,0,0,0,3,0,0,1,0,0,0
Annelida,Polychaeta,Eunicida,Onuphidae,Nothria,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,3,0,3,0,0,0,3,0,0,0,0,2,0,2,2,0,0,0,3,0,0,1,0,0,0
Annelida,Polychaeta,Eunicida,Onuphidae,Paradiopatra,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,3,0,0,0,0,0,1,1,0,0,0,2,0,2,2,0,0,0,1,1,0,1,0,0,0
Annelida,Polychaeta,Eunicida,Onuphidae,,0,1,1,1,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0,2,0,2,2,0,0,0,1,1,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Acoetidae,Panthalis,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,3,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,0,0,0,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Aphroditidae,Aphrodita,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,3,3,3,3,0,0,0
Annelida,Polychaeta,Phyllodocida,Aphroditidae,Laetmonice,0,0,0,3,0,0,3,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,3,0,0,3,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,3,1,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Aphroditidae,,0,0,1,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera,0,0,1,1,1,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,3,0,0,0,0,1,1,1,0,1,0,3,3,0,0,0,0,3,3,0,0,0,0
Annelida,Polychaeta,Phyllodocida,Goniadidae,Glycinde,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0
Annelida,Polychaeta,Phyllodocida,Goniadidae,Goniada,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,1,3,1,0,0,0,3,3,0,0,1,0,3,3,0,0,0,0
Annelida,Polychaeta,Phyllodocida,Goniadidae,Goniadella,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,1,1,1,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0
Annelida,Polychaeta,Phyllodocida,Goniadidae,,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,3,0,0,0,0,1,1,1,0,0,0,3,3,0,0,1,0,3,3,0,0,0,0
Annelida,Polychaeta,Phyllodocida,Hesionidae,Gyptis,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,1,1,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Hesionidae,Hesiospina,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Hesionidae,Microphthalmus,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,3,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Hesionidae,Neogyptis,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,2,2,0,0,0,1,1,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Hesionidae,Nereimyra,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,3,1,0,3,0,3,3,3,0,1,0,0,0,0,1,0,2,2,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Hesionidae,Oxydromus,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,3,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,3,0,0,3,0,0,0
Annelida,Polychaeta,Phyllodocida,Hesionidae,Podarkeopsis,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,3,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,3,0,0,3,0,0,0
Annelida,Polychaeta,Phyllodocida,Hesionidae,Psamathe,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,3,3,3,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Hesionidae,Syllidia,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,3,1,0,0,0,3,0,3,0,1,0,0,0,0,0,0,2,2,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Hesionidae,,1,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,2,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Lacydoniidae,Lacydonia,2,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Nephtyidae,Aglaophamus,0,0,3,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0
Annelida,Polychaeta,Phyllodocida,Nephtyidae,Nephtys,0,0,1,1,0,0,3,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,1,1,0,0,0,3,3,0,0,3,0,3,3,0,0,0,0
Annelida,Polychaeta,Phyllodocida,Nereididae,Alitta,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,3,0,0,0,3,3,3,3,0,3,3,3,3,0,0,3,3,3,3,0,0,3,0
Annelida,Polychaeta,Phyllodocida,Nereididae,Ceratocephale,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
Annelida,Polychaeta,Phyllodocida,Nereididae,Eunereis,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,0,0,0,1,1,1,1,0,3,0,0,0,0,0,1,1,1,1,0,0,1,0
Annelida,Polychaeta,Phyllodocida,Nereididae,Hediste,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,3,0,0,0,3,3,3,3,3,3,3,3,3,0,0,3,3,3,3,0,0,3,0
Annelida,Polychaeta,Phyllodocida,Nereididae,Neanthes,0,0,1,1,1,0,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,3,3,3,0,0,0,1,1,1,1,1,3,0,3,3,0,0,1,3,3,3,0,0,1,0
Annelida,Polychaeta,Phyllodocida,Nereididae,Nereis,0,0,0,1,1,0,3,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,3,3,0,0,1,3,3,1,1,0,1,0
Annelida,Polychaeta,Phyllodocida,Nereididae,Platynereis,0,0,1,1,0,0,3,0,0,0,0,0,0,0,2,0,0,3,3,0,1,0,0,3,0,0,0,0,0,0,2,3,0,0,3,3,3,0,0,1,0,1,1,1,0,0,1,0
Annelida,Polychaeta,Phyllodocida,Nereididae,Websterinereis,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,3,0,0,0,3,0,1,1,1,1,0,3,0,3,3,0,0,0,1,1,1,0,0,1,0
Annelida,Polychaeta,Phyllodocida,Nereididae,,0,0,1,1,1,1,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
Annelida,Polychaeta,Phyllodocida,Pholoidae,Pholoe,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,3,3,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,3,0,0,0,3,1,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Chaetoparia,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eteone,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,3,3,0,0,0,0,0,3,3,0,0,1,3,3,3,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eulalia,0,1,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,0,0,3,3,3,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Eumida,0,1,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,3,0,0,0,0,3,1,1,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Hesionura,3,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,3,3,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Hypereteone,0,0,0,3,0,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,0,3,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Mysta,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,1,3,0,0,0,3,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Mystides,3,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Nereiphylla,0,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Notophyllum,0,1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Paranaitis,0,1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Phyllodoce,0,0,1,1,1,1,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,3,1,0,0,3,0,0,0,0,0,0,3,3,0,0,0,3,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pseudomystides,1,1,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,Pterocirrus,0,3,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,3,0,3,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Phyllodocidae,,1,1,1,1,1,1,3,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,1,0,3,1,0,0,0,0,0,3,3,0,0,0,1,0,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Pilargidae,Glyphohesione,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,3,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,3,0,0,3,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Acholoe,0,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,3,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Alentia,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Bylgides,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Enipo,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,1,0,3,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Eunoe,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Gattyana,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,0,0,3,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,1,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Harmothoe,0,1,1,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,3,3,0,0,1,0,3,0,1,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Lepidasthenia,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,2,0,0,0,0,3,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Lepidonotus,0,0,3,0,0,0,3,0,0,0,0,0,0,1,0,0,0,3,0,0,3,0,0,0,0,3,0,1,0,2,0,0,0,0,3,0,3,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Malmgrenia,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,1,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Malmgreniella,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,1,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Polynoe,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,0,1,0,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,Subadyte,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Polynoidae,,0,1,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,1,2,0,0,1,1,3,1,1,0,1,0,0,0,0,1,0,1,3,0,0,0,1,1,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Sigalionidae,Fimbriosthenelais,3,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Sigalionidae,Pelogenia,0,0,0,3,0,0,3,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,1,1,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Sigalionidae,Pisione,2,1,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,3,0,3,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0
Annelida,Polychaeta,Phyllodocida,Sigalionidae,Sigalion,0,0,0,3,0,0,3,0,0,0,0,0,0,1,1,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,3,3,0,0,0,3,3,3,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Sigalionidae,Sthenelais,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,3,3,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Sigalionidae,,1,1,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,1,3,0,0,0,1,1,1,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,Commensodorum,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,Ephesiella,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0
Annelida,Polychaeta,Phyllodocida,Sphaerodoridae,Sphaerodoropsis,3,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,2,0,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0
